num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_workers,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_duration_sec_mean,env_runners/episode_return_max,env_runners/num_env_steps_sampled,env_runners/num_env_steps_sampled_lifetime,env_runners/episode_len_mean,env_runners/episode_return_mean,env_runners/num_episodes_lifetime,env_runners/episode_len_min,env_runners/episode_return_min,env_runners/episode_len_max,env_runners/num_episodes,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,env_runners/num_module_steps_sampled_lifetime/human,env_runners/num_module_steps_sampled_lifetime/ai,env_runners/num_agent_steps_sampled/human,env_runners/num_agent_steps_sampled/ai,env_runners/num_module_steps_sampled/human,env_runners/num_module_steps_sampled/ai,env_runners/agent_episode_returns_mean/human,env_runners/agent_episode_returns_mean/ai,env_runners/module_episode_returns_mean/human,env_runners/module_episode_returns_mean/ai,env_runners/num_agent_steps_sampled_lifetime/human,env_runners/num_agent_steps_sampled_lifetime/ai,env_runners/agent_steps/human,env_runners/agent_steps/ai,learners/ai/num_trainable_parameters,learners/ai/curr_kl_coeff,learners/ai/vf_explained_var,learners/ai/weights_seq_no,learners/ai/mean_kl_loss,learners/ai/default_optimizer_learning_rate,learners/ai/num_non_trainable_parameters,learners/ai/entropy,learners/ai/num_module_steps_trained_lifetime,learners/ai/vf_loss_unclipped,learners/ai/gradients_default_optimizer_global_norm,learners/ai/policy_loss,learners/ai/vf_loss,learners/ai/curr_entropy_coeff,learners/ai/total_loss,learners/ai/num_module_steps_trained,learners/ai/module_train_batch_size_mean,learners/ai/diff_num_grad_updates_vs_sampler_policy,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/learner_connector_timer,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_module_steps_trained_lifetime,learners/human/num_trainable_parameters,learners/human/vf_explained_var,learners/human/curr_kl_coeff,learners/human/weights_seq_no,learners/human/mean_kl_loss,learners/human/default_optimizer_learning_rate,learners/human/num_non_trainable_parameters,learners/human/entropy,learners/human/vf_loss_unclipped,learners/human/num_module_steps_trained_lifetime,learners/human/gradients_default_optimizer_global_norm,learners/human/policy_loss,learners/human/vf_loss,learners/human/curr_entropy_coeff,learners/human/total_loss,learners/human/num_module_steps_trained,learners/human/module_train_batch_size_mean,learners/human/diff_num_grad_updates_vs_sampler_policy
1,84000,False,21,cf532_00000,2025-06-01_22-54-35,1748807675,8.553558588027954,173.78064250946045,57788,Cerebro,127.0.0.1,173.78064250946045,21,8.45721239105525,1.770892549850846e-05,8.457001866033702,1.4515940225478214,6.996206228903836,0.007180492154836189,0.10016708400042262,391.9999999999985,4000,84000,80.0,-42.20000000000011,1048,80,-488.0000000000009,80,48,4,0,0,27.859999999999996,70.83999999999999,0.0,0.0,84000,84000,4000,4000,4000,4000,-21.100000000000055,-21.100000000000055,-21.100000000000055,-21.100000000000055,84000,84000,80.0,80.0,145926.0,9.536743306171047e-08,0.1104467511177063,21.0,0.0006422244478017092,0.0005,0.0,1.5937397480010986,85092,2605.67578125,0.30026018619537354,-0.16098839044570923,7.90765905380249,0.2,0.3110295832157135,4052,4052.0,0.0,4000,84000,0.4070595565475756,8104,291852.0,0.0,170184,145926.0,0.037119269371032715,9.536743306171047e-08,21.0,0.0006883218884468079,0.0005,0.0,1.590881586074829,2621.763916015625,85092,0.7073181867599487,-0.18154893815517426,8.378830909729004,0.2,0.3381578326225281,4052,4052.0,0.0
1,88000,False,22,cf532_00000,2025-06-01_22-54-43,1748807683,8.278954267501831,182.05959677696228,57788,Cerebro,127.0.0.1,182.05959677696228,22,8.45531488614487,1.7674836168242706e-05,8.455103507373124,1.4503072703223117,6.995588888614749,0.0071779972331048785,0.10493063099682332,411.99999999999875,4000,88000,80.0,-22.00000000000016,1100,80,-428.00000000000114,80,52,4,0,0,25.890000000000004,70.98999999999998,0.0,0.0,88000,88000,4000,4000,4000,4000,-11.00000000000008,-11.00000000000008,-11.00000000000008,-11.00000000000008,88000,88000,80.0,80.0,145926.0,4.7683716530855236e-08,-0.030158638954162598,22.0,0.0007404193747788668,0.0005,0.0,1.595496654510498,89144,2304.8818359375,0.2952282428741455,-0.16497771441936493,7.077413082122803,0.2,0.22366422414779663,4052,4052.0,0.0,4000,88000,0.4068605204132281,8104,291852.0,0.0,178288,145926.0,0.0210111141204834,4.7683716530855236e-08,22.0,0.0009423358715139329,0.0005,0.0,1.586609959602356,2052.507568359375,89144,0.5628883242607117,0.1298018991947174,7.299302101135254,0.2,0.542410135269165,4052,4052.0,0.0
1,92000,False,23,cf532_00000,2025-06-01_22-54-51,1748807691,8.204036951065063,190.26363372802734,57788,Cerebro,127.0.0.1,190.26363372802734,23,8.452700523283667,1.7768087534167052e-05,8.452486994299766,1.4493929146191817,6.993879319728636,0.007172491260756343,0.09614111599803436,411.99999999999875,4000,92000,80.0,29.399999999999793,1148,80,-428.00000000000114,80,48,4,0,0,21.463636363636365,70.97272727272727,0.0,0.0,92000,92000,4000,4000,4000,4000,14.699999999999896,14.699999999999896,14.699999999999896,14.699999999999896,92000,92000,80.0,80.0,145926.0,2.3841858265427618e-08,-0.11262297630310059,23.0,0.0008984283776953816,0.0005,0.0,1.589726448059082,93196,2354.94775390625,0.3959145247936249,0.05036495625972748,8.532299995422363,0.2,0.5856496095657349,4052,4052.0,0.0,4000,92000,0.40664888093591456,8104,291852.0,0.0,186392,145926.0,-0.019885897636413574,2.3841858265427618e-08,23.0,0.0003645619435701519,0.0005,0.0,1.587445616722107,3987.923583984375,93196,0.6408575773239136,-0.11234983056783676,8.233681678771973,0.2,0.39352917671203613,4052,4052.0,0.0
1,96000,False,24,cf532_00000,2025-06-01_22-55-00,1748807700,8.183046817779541,198.44668054580688,57788,Cerebro,127.0.0.1,198.44668054580688,24,8.449897329050952,1.773540718085031e-05,8.449682652356337,1.4467260474729284,6.993736862531204,0.00716838434846987,0.0898313040001085,331.9999999999999,4000,96000,80.0,34.99999999999986,1200,80,-487.9999999999999,80,52,4,0,0,22.130000000000003,70.9,0.0,0.0,96000,96000,4000,4000,4000,4000,17.49999999999993,17.49999999999993,17.49999999999993,17.49999999999993,96000,96000,80.0,80.0,145926.0,1.1920929132713809e-08,0.029996216297149658,24.0,0.000715823785867542,0.0005,0.0,1.5904877185821533,97248,2142.087158203125,0.8127627968788147,0.11425724625587463,7.784642219543457,0.2,0.5746239423751831,4052,4052.0,0.0,4000,96000,0.4064414063761063,8104,291852.0,0.0,194496,145926.0,-0.012036561965942383,1.1920929132713809e-08,24.0,0.0005339266499504447,0.0005,0.0,1.5865811109542847,1525.279541015625,97248,0.5373592376708984,0.0535593181848526,8.171072959899902,0.2,0.5533503890037537,4052,4052.0,0.0
1,100000,False,25,cf532_00000,2025-06-01_22-55-08,1748807708,7.906908273696899,206.35358881950378,57788,Cerebro,127.0.0.1,206.35358881950378,25,8.444342724760244,1.7689052942387222e-05,8.444127268832995,1.4445224309982487,6.990363061905875,0.0071802195053123855,0.09074140599870589,351.99999999999994,4000,100000,80.0,-5.8000000000001455,1248,80,-487.9999999999999,80,48,4,0,0,21.25,70.86999999999999,0.0,0.0,100000,100000,4000,4000,4000,4000,-2.9000000000000727,-2.9000000000000727,-2.9000000000000727,-2.9000000000000727,100000,100000,80.0,80.0,145926.0,5.9604645663569045e-09,0.0401877760887146,25.0,0.0009259788785129786,0.0005,0.0,1.583389401435852,101300,2993.185546875,0.46361276507377625,-0.09615424275398254,8.23950481414795,0.2,0.4111184775829315,4052,4052.0,0.0,4000,100000,0.4062211752294026,8104,291852.0,0.0,202600,145926.0,-0.06021296977996826,5.9604645663569045e-09,25.0,0.00038661633152514696,0.0005,0.0,1.5864472389221191,2109.114990234375,101300,0.3255574405193329,-0.0728151798248291,8.42588996887207,0.2,0.4524843990802765,4052,4052.0,0.0
1,104000,False,26,cf532_00000,2025-06-01_22-55-16,1748807716,7.938655138015747,214.29224395751953,57788,Cerebro,127.0.0.1,214.29224395751953,26,8.43917049551212,1.765116288930132e-05,8.438954202144643,1.4431559096884765,6.986549246286539,0.007179560310645917,0.09556784899614286,411.99999999999875,4000,104000,80.0,26.199999999999818,1300,80,-328.00000000000085,80,52,4,0,0,20.74,70.85,0.0,0.0,104000,104000,4000,4000,4000,4000,13.099999999999909,13.099999999999909,13.099999999999909,13.099999999999909,104000,104000,80.0,80.0,145926.0,2.9802322831784522e-09,-0.022688746452331543,26.0,0.0006212364532984793,0.0005,0.0,1.5889374017715454,105352,1986.2935791015625,0.38607698678970337,0.02744566835463047,7.588575839996338,0.2,0.46851569414138794,4052,4052.0,0.0,4000,104000,0.4059888504949996,8104,291852.0,0.0,210704,145926.0,-0.0015404224395751953,2.9802322831784522e-09,26.0,0.0008104887674562633,0.0005,0.0,1.5841411352157593,2313.961181640625,105352,0.41180258989334106,-0.05416956543922424,7.769215106964111,0.2,0.4059237837791443,4052,4052.0,0.0
1,108000,False,27,cf532_00000,2025-06-01_22-55-24,1748807724,8.036024570465088,222.32826852798462,57788,Cerebro,127.0.0.1,222.32826852798462,27,8.435009551557417,1.7633651306959532e-05,8.434792388123224,1.4418174315918526,6.983728830823603,0.0071662557076301835,0.0978888549975818,411.99999999999875,4000,108000,80.0,30.199999999999864,1348,80,-448.00000000000006,80,48,4,0,0,20.639999999999997,70.88,0.0,0.0,108000,108000,4000,4000,4000,4000,15.099999999999932,15.099999999999932,15.099999999999932,15.099999999999932,108000,108000,80.0,80.0,145926.0,1.4901161415892261e-09,-0.025108814239501953,27.0,0.0006460467702709138,0.0005,0.0,1.5885411500930786,109404,2161.465087890625,0.46780312061309814,0.040524180978536606,8.085440635681152,0.2,0.5313599705696106,4052,4052.0,0.0,4000,108000,0.40574816720776496,8104,291852.0,0.0,218808,145926.0,0.045138537883758545,1.4901161415892261e-09,27.0,0.0006441214354708791,0.0005,0.0,1.5856974124908447,2257.093994140625,109404,0.6916871666908264,-0.052177224308252335,8.31299114227295,0.2,0.4619823694229126,4052,4052.0,0.0
1,112000,False,28,cf532_00000,2025-06-01_22-55-32,1748807732,8.41288137435913,230.74114990234375,57788,Cerebro,127.0.0.1,230.74114990234375,28,8.43469171704209,1.758931463484984e-05,8.434473701241915,1.441863551275997,6.98335851451545,0.007164956150821998,0.09679642300121487,411.9999999999985,4000,112000,80.0,22.399999999999892,1400,80,-448.00000000000006,80,52,4,0,0,25.96,71.02,0.0,0.0,112000,112000,4000,4000,4000,4000,11.199999999999946,11.199999999999946,11.199999999999946,11.199999999999946,112000,112000,80.0,80.0,145926.0,7.450580707946131e-10,-0.02020430564880371,28.0,0.0005216519348323345,0.0005,0.0,1.5880128145217896,113456,2527.864990234375,0.3988349735736847,-0.03404420241713524,9.019344329833984,0.2,0.550287663936615,4052,4052.0,0.0,4000,112000,0.4054985037512214,8104,291852.0,0.0,226912,145926.0,0.05712682008743286,7.450580707946131e-10,28.0,0.0010755324037745595,0.0005,0.0,1.5831594467163086,2660.922119140625,113456,0.2761465907096863,-0.0068274810910224915,8.246753692626953,0.2,0.5012158155441284,4052,4052.0,0.0
1,116000,False,29,cf532_00000,2025-06-01_22-55-40,1748807740,8.257854223251343,238.9990041255951,57788,Cerebro,127.0.0.1,238.9990041255951,29,8.432807319871495,1.7570421519823582e-05,8.432587624229617,1.4396994997635664,6.98362322937025,0.007160225589551027,0.09366726899985224,411.9999999999985,4000,116000,80.0,25.999999999999854,1448,80,-428.0000000000008,80,48,4,0,0,23.660000000000004,71.12,0.0,0.0,116000,116000,4000,4000,4000,4000,12.999999999999927,12.999999999999927,12.999999999999927,12.999999999999927,116000,116000,80.0,80.0,145926.0,3.7252903539730653e-10,0.05519622564315796,29.0,0.0008557079127058387,0.0005,0.0,1.5881284475326538,117508,2728.24267578125,0.3030319809913635,-0.007776989601552486,8.42702579498291,0.2,0.5172998309135437,4052,4052.0,0.0,4000,116000,0.405240051357088,8104,291852.0,0.0,235016,145926.0,-0.12233960628509521,3.7252903539730653e-10,29.0,0.0006216426263563335,0.0005,0.0,1.5882422924041748,1640.414306640625,117508,0.38233545422554016,0.0954296812415123,8.217351913452148,0.2,0.5995163917541504,4052,4052.0,0.0
1,120000,False,30,cf532_00000,2025-06-01_22-55-49,1748807749,8.205855369567871,247.20485949516296,57788,Cerebro,127.0.0.1,247.20485949516296,30,8.430435971672834,1.7516717069440318e-05,8.430215786987878,1.4372554627658232,6.98369290507662,0.007153259333971176,0.09048702300176956,411.9999999999993,4000,120000,80.0,37.19999999999979,1500,80,-408.0,80,52,4,0,0,21.359999999999996,71.12,0.0,0.0,120000,120000,4000,4000,4000,4000,18.599999999999895,18.599999999999895,18.599999999999895,18.599999999999895,120000,120000,80.0,80.0,145926.0,1.8626451769865326e-10,0.013929247856140137,30.0,0.0006143504288047552,0.0005,0.0,1.5809376239776611,121560,2857.9365234375,0.5061768889427185,-0.13911950588226318,8.64342212677002,0.2,0.40903520584106445,4052,4052.0,0.0,4000,120000,0.4049858443904648,8104,291852.0,0.0,243120,145926.0,-0.09968793392181396,1.8626451769865326e-10,30.0,0.00044334004633128643,0.0005,0.0,1.5863571166992188,1779.5771484375,121560,0.31549784541130066,0.1386747658252716,8.499537467956543,0.2,0.6713570356369019,4052,4052.0,0.0
1,124000,False,31,cf532_00000,2025-06-01_22-55-57,1748807757,8.131805181503296,255.33666467666626,57788,Cerebro,127.0.0.1,255.33666467666626,31,8.42734478395624,1.7507549998598596e-05,8.427123062118186,1.4357883751382563,6.9820398510259585,0.007167344740643356,0.09369423400436062,411.9999999999993,4000,124000,80.0,-15.80000000000019,1548,80,-548.0000000000011,80,48,4,0,0,22.099999999999998,71.29090909090908,0.0,0.0,124000,124000,4000,4000,4000,4000,-7.900000000000095,-7.900000000000095,-7.900000000000095,-7.900000000000095,124000,124000,80.0,80.0,145926.0,9.313225884932663e-11,-0.04293477535247803,31.0,0.0006432996597141027,0.0005,0.0,1.5861533880233765,125612,2772.064453125,0.31180450320243835,-0.11598946154117584,8.21078109741211,0.2,0.3878580629825592,4052,4052.0,0.0,4000,124000,0.4047196117880358,8104,291852.0,0.0,251224,145926.0,0.0027552247047424316,9.313225884932663e-11,31.0,0.0008036454091779888,0.0005,0.0,1.5859440565109253,1835.1597900390625,125612,0.5275774598121643,0.08792141079902649,8.693815231323242,0.2,0.6401141285896301,4052,4052.0,0.0
1,128000,False,32,cf532_00000,2025-06-01_22-56-05,1748807765,7.992237329483032,263.3289020061493,57788,Cerebro,127.0.0.1,263.3289020061493,32,8.422882154116792,1.7460474891191152e-05,8.422659882497005,1.434254323387014,6.979108323515963,0.007163655292852457,0.09682357100478839,371.9999999999993,4000,128000,80.0,-5.000000000000176,1600,80,-548.0000000000011,80,52,4,0,0,20.24,71.4,0.0,0.0,128000,128000,4000,4000,4000,4000,-2.500000000000088,-2.500000000000088,-2.500000000000088,-2.500000000000088,128000,128000,80.0,80.0,145926.0,4.6566129424663316e-11,0.010973751544952393,32.0,0.0010281048016622663,0.0005,0.0,1.5822635889053345,129664,4004.46630859375,0.5954896807670593,-0.015566669404506683,8.325244903564453,0.2,0.5005050897598267,4052,4052.0,0.0,4000,128000,0.4044430286832164,8104,291852.0,0.0,259328,145926.0,-0.05289864540100098,4.6566129424663316e-11,32.0,0.000568530464079231,0.0005,0.0,1.585996389389038,3726.56005859375,129664,0.37711668014526367,-0.15838296711444855,7.90471887588501,0.2,0.31488966941833496,4052,4052.0,0.0
1,132000,False,33,cf532_00000,2025-06-01_22-56-13,1748807773,8.132006645202637,271.46090865135193,57788,Cerebro,127.0.0.1,271.46090865135193,33,8.419867157576073,1.7432870097456546e-05,8.41964368667204,1.4350390501530828,6.97528672328103,0.007172513739925906,0.09789142600260675,431.99999999999886,4000,132000,80.0,76.59999999999977,1648,80,-488.00000000000057,80,48,4,0,0,24.055555555555557,71.4,0.0,0.0,132000,132000,4000,4000,4000,4000,38.29999999999988,38.29999999999988,38.29999999999988,38.29999999999988,132000,132000,80.0,80.0,145926.0,2.3283064712331658e-11,-0.00798654556274414,33.0,0.0006346345762722194,0.0005,0.0,1.5757434368133545,133716,3001.439208984375,0.3278656601905823,0.002070454880595207,8.259796142578125,0.2,0.5129013657569885,4052,4052.0,0.0,4000,132000,0.4041549810093147,8104,291852.0,0.0,267432,145926.0,0.012541770935058594,2.3283064712331658e-11,33.0,0.0011260696919634938,0.0005,0.0,1.5858359336853027,1891.0672607421875,133716,0.4595678448677063,0.25637176632881165,8.249151229858398,0.2,0.764119565486908,4052,4052.0,0.0
1,136000,False,34,cf532_00000,2025-06-01_22-56-21,1748807781,8.225647926330566,279.6865565776825,57788,Cerebro,127.0.0.1,279.6865565776825,34,8.417839508000569,1.7417541443033206e-05,8.41761505780555,1.4339164306517902,6.974376400048001,0.007171675602710222,0.09923403399821837,431.99999999999886,4000,136000,80.0,112.59999999999974,1700,80,-368.0000000000006,80,52,4,0,0,22.90909090909091,71.39999999999999,0.0,0.0,136000,136000,4000,4000,4000,4000,56.29999999999987,56.29999999999987,56.29999999999987,56.29999999999987,136000,136000,80.0,80.0,145926.0,1.1641532356165829e-11,-0.018912196159362793,34.0,0.0006633384618908167,0.0005,0.0,1.5883994102478027,137768,2885.182373046875,0.32609057426452637,0.0920751541852951,8.987711906433105,0.2,0.6731663942337036,4052,4052.0,0.0,4000,136000,0.40387414347601913,8104,291852.0,0.0,275536,145926.0,-0.058229923248291016,1.1641532356165829e-11,34.0,0.0007218149257823825,0.0005,0.0,1.5753543376922607,4110.83447265625,137768,0.47462692856788635,-0.15687662363052368,8.664552688598633,0.2,0.3945077359676361,4052,4052.0,0.0
1,140000,False,35,cf532_00000,2025-06-01_22-56-29,1748807789,8.141374826431274,287.82793140411377,57788,Cerebro,127.0.0.1,287.82793140411377,35,8.414983655920551,1.756136612170533e-05,8.414757764227355,1.431968545345712,6.973469305047387,0.007164230846555409,0.0963773059984669,391.99999999999966,4000,140000,80.0,99.39999999999975,1748,80,-528.0000000000013,80,48,4,0,0,22.29,71.59,0.0,0.0,140000,140000,4000,4000,4000,4000,49.699999999999875,49.699999999999875,49.699999999999875,49.699999999999875,140000,140000,80.0,80.0,145926.0,5.8207661780829145e-12,-0.048275113105773926,35.0,0.0007665847078897059,0.0005,0.0,1.586103916168213,141820,2607.249267578125,0.3033762276172638,0.056132420897483826,9.070899963378906,0.2,0.6460016965866089,4052,4052.0,0.0,4000,140000,0.4035819765552925,8104,291852.0,0.0,283640,145926.0,-0.024025321006774902,5.8207661780829145e-12,35.0,0.000868329603690654,0.0005,0.0,1.575745701789856,3154.808837890625,141820,0.40544262528419495,0.05858571454882622,8.118435859680176,0.2,0.5552800893783569,4052,4052.0,0.0
1,144000,False,36,cf532_00000,2025-06-01_22-56-38,1748807798,8.290470838546753,296.1184022426605,57788,Cerebro,127.0.0.1,296.1184022426605,36,8.413627466361563,1.765875221093853e-05,8.413399647585438,1.4313573348921307,6.972716199997228,0.007163825538028119,0.09285679799912032,451.9999999999991,4000,144000,80.0,83.99999999999972,1800,80,-528.0000000000013,80,52,4,0,0,24.39,71.78,0.0,0.0,144000,144000,4000,4000,4000,4000,41.99999999999986,41.99999999999986,41.99999999999986,41.99999999999986,144000,144000,80.0,80.0,145926.0,2.9103830890414573e-12,-0.11485099792480469,36.0,0.0006590947159565985,0.0005,0.0,1.5872634649276733,145872,3616.919921875,0.25902146100997925,-0.11173637211322784,8.608682632446289,0.2,0.43167921900749207,4052,4052.0,0.0,4000,144000,0.40327778277862764,8104,291852.0,0.0,291744,145926.0,-0.03630244731903076,2.9103830890414573e-12,36.0,0.0008291824487969279,0.0005,0.0,1.5721588134765625,4286.12939453125,145872,0.34844425320625305,-0.2278560996055603,7.8968377113342285,0.2,0.247395858168602,4052,4052.0,0.0
1,148000,False,37,cf532_00000,2025-06-01_22-56-47,1748807807,8.653017520904541,304.77141976356506,57788,Cerebro,127.0.0.1,304.77141976356506,37,8.415916584698193,1.760516446125861e-05,8.415688385109373,1.433349321543101,6.972998235997445,0.0071699942825547355,0.09143462900014128,451.9999999999991,4000,148000,80.0,110.19999999999963,1848,80,-528.000000000001,80,48,4,0,0,23.363636363636363,71.83636363636363,0.0,0.0,148000,148000,4000,4000,4000,4000,55.09999999999982,55.09999999999982,55.09999999999982,55.09999999999982,148000,148000,80.0,80.0,145926.0,1.4551915445207286e-12,-0.0960918664932251,37.0,0.0006260438822209835,0.0005,0.0,1.5851045846939087,149924,4701.1220703125,0.3575683832168579,-0.06440301984548569,8.57580852508545,0.2,0.47615692019462585,4052,4052.0,0.0,4000,148000,0.4029644154798398,8104,291852.0,0.0,299848,145926.0,-0.16091763973236084,1.4551915445207286e-12,37.0,0.00052837427938357,0.0005,0.0,1.5808647871017456,4560.1474609375,149924,0.5870102047920227,-0.1878003627061844,8.403643608093262,0.2,0.33639100193977356,4052,4052.0,0.0
1,152000,False,38,cf532_00000,2025-06-01_22-56-55,1748807815,8.007595539093018,312.7790153026581,57788,Cerebro,127.0.0.1,312.7790153026581,38,8.411720033851179,1.757311274897985e-05,8.411490818258164,1.4313081813274633,6.970832849637482,0.007170138339632837,0.09154356899787672,391.99999999999966,4000,152000,80.0,111.59999999999964,1900,80,-408.000000000001,80,52,4,0,0,21.09,71.85,0.0,0.0,152000,152000,4000,4000,4000,4000,55.79999999999982,55.79999999999982,55.79999999999982,55.79999999999982,152000,152000,80.0,80.0,145926.0,7.275957722603643e-13,-0.13834285736083984,38.0,0.00053192995255813,0.0005,0.0,1.5866913795471191,153976,3516.254638671875,0.5509148836135864,-0.05170874297618866,8.345641136169434,0.2,0.46551716327667236,4052,4052.0,0.0,4000,152000,0.4026581557987522,8104,291852.0,0.0,307952,145926.0,-0.07726466655731201,7.275957722603643e-13,38.0,0.0008950624032877386,0.0005,0.0,1.5590673685073853,4780.55517578125,153976,0.42196589708328247,-0.19387394189834595,8.657983779907227,0.2,0.36011093854904175,4052,4052.0,0.0
1,156000,False,39,cf532_00000,2025-06-01_22-57-03,1748807823,7.945806503295898,320.724821805954,57788,Cerebro,127.0.0.1,320.724821805954,39,8.406949918513149,1.7531381477678943e-05,8.406720042075698,1.430458057514207,6.966906087141185,0.007166466956202311,0.09665186799305957,411.999999999999,4000,156000,80.0,124.19999999999968,1948,80,-328.0000000000005,80,48,4,0,0,19.740000000000002,71.38,0.0,0.0,156000,156000,4000,4000,4000,4000,62.09999999999984,62.09999999999984,62.09999999999984,62.09999999999984,156000,156000,80.0,80.0,145926.0,3.6379788613018216e-13,-0.10637104511260986,39.0,0.00047557445941492915,0.0005,0.0,1.5912073850631714,158028,4207.3505859375,0.26226407289505005,-0.11257167160511017,8.485994338989258,0.2,0.41778627038002014,4052,4052.0,0.0,4000,156000,0.40234108103974187,8104,291852.0,0.0,316056,145926.0,-0.11870181560516357,3.6379788613018216e-13,39.0,0.001091649872250855,0.0005,0.0,1.5706051588058472,2119.567138671875,158028,0.44894397258758545,0.22246518731117249,8.535832405090332,0.2,0.7619274258613586,4052,4052.0,0.0
1,160000,False,40,cf532_00000,2025-06-01_22-57-11,1748807831,8.13294005393982,328.8577618598938,57788,Cerebro,127.0.0.1,328.8577618598938,40,8.404101522328006,1.7510067671380913e-05,8.403870818654992,1.4308914739388214,6.963622192269882,0.007159415286780813,0.09818682199635077,1833.1999999999991,4000,160000,79.98,158.81199999999953,2000,78,-508.00000000000045,80,52,4,0,0,21.400000000000002,71.37777777777778,0.0,0.0,160000,160000,4000,4000,4000,4000,79.40599999999976,79.40599999999976,79.40599999999976,79.40599999999976,160000,160000,79.98,79.98,145926.0,1.8189894306509108e-13,-0.022754192352294922,40.0,0.0006046503549441695,0.0005,0.0,1.5914090871810913,162081,6700.0048828125,0.2917614281177521,-0.051996223628520966,8.103401184082031,0.2,0.4400620758533478,4053,4052.0001,0.0,4000,160000,0.4020156189203344,8106,291852.0,0.0,324162,145926.0,-0.14864110946655273,1.8189894306509108e-13,40.0,0.0008717661257833242,0.0005,0.0,1.5676425695419312,4018.10791015625,162081,0.4259403645992279,0.13521651923656464,8.793390274047852,0.2,0.7010270953178406,4053,4052.0001,0.0
